folder_type,corpus_root,category,work_folder,pageid,work_title,display_title,page_title,author,times,juan_count,min_juan_index,max_juan_index,total_char_count_raw,total_char_count_clean,empty_juan_count,example_raw_path,example_clean_path 
clean,中國漢文,唐朝,諫齊王元吉書,,諫齊王元吉書,諫齊王元吉書,諫齊王元吉書,,,1,1,1,176,139,0,中國漢文\raw\唐朝\諫齊王元吉書\諫齊王元吉書__juan_01.txt,中國漢文\clean\唐朝\諫齊王元吉書\諫齊王元吉書__juan_01.txt
clean,中國漢文,唐朝,諭仆固懷恩詔,,諭仆固懷恩詔,諭仆固懷恩詔,諭仆固懷恩詔,,,1,1,1,776,739,0,中國漢文\raw\唐朝\諭仆固懷恩詔\諭仆固懷恩詔__juan_01.txt,中國漢文\clean\唐朝\諭仆固懷恩詔\諭仆固懷恩詔__juan_01.txt
clean,中國漢文,唐朝,諭侍臣絕讒構論,,諭侍臣絕讒構論,諭侍臣絕讒構論,諭侍臣絕讒構論,,,1,1,1,401,364,0,中國漢文\raw\唐朝\諭侍臣絕讒構論\諭侍臣絕讒構論__juan_01.txt,中國漢文\clean\唐朝\諭侍臣絕讒構論\諭侍臣絕讒構論__juan_01.txt
clean,中國漢文,唐朝,諭兗鄆群盜書,,諭兗鄆群盜書,諭兗鄆群盜書,諭兗鄆群盜書,,,1,1,1,625,588,0,中國漢文\raw\唐朝\諭兗鄆群盜書\諭兗鄆群盜書__juan_01.txt,中國漢文\clean\唐朝\諭兗鄆群盜書\諭兗鄆群盜書__juan_01.txt
clean,中國漢文,唐朝,諭刺史詔,,諭刺史詔,諭刺史詔,諭刺史詔,,,1,1,1,224,187,0,中國漢文\raw\唐朝\諭刺史詔\諭刺史詔__juan_01.txt,中國漢文\clean\唐朝\諭刺史詔\諭刺史詔__juan_01.txt
clean,中國漢文,唐朝,諭友,,諭友,諭友,諭友,,,1,1,1,224,187,0,中國漢文\raw\唐朝\諭友\諭友__juan_01.txt,中國漢文\clean\唐朝\諭友\諭友__juan_01.txt
clean,中國漢文,唐朝,諭在京文武令,,諭在京文武令,諭在京文武令,諭在京文武令,,,1,1,1,525,488,0,中國漢文\raw\唐朝\諭在京文武令\諭在京文武令__juan_01.txt,中國漢文\clean\唐朝\諭在京文武令\諭在京文武令__juan_01.txt
clean,中國漢文,唐朝,諭子蒙,,諭子蒙,諭子蒙,諭子蒙,,,1,1,1,116,79,0,中國漢文\raw\唐朝\諭子蒙\諭子蒙__juan_01.txt,中國漢文\clean\唐朝\諭子蒙\諭子蒙__juan_01.txt
clean,中國漢文,唐朝,諭寶二首,,諭寶二首,諭寶二首,諭寶二首,,,1,1,1,428,391,0,中國漢文\raw\唐朝\諭寶二首\諭寶二首__juan_01.txt,中國漢文\clean\唐朝\諭寶二首\諭寶二首__juan_01.txt
clean,中國漢文,唐朝,諭崇篤實詔,,諭崇篤實詔,諭崇篤實詔,諭崇篤實詔,,,1,1,1,359,322,0,中國漢文\raw\唐朝\諭崇篤實詔\諭崇篤實詔__juan_01.txt,中國漢文\clean\唐朝\諭崇篤實詔\諭崇篤實詔__juan_01.txt
clean,中國漢文,唐朝,諭嶺南州縣聽應諸色鄉貢舉詔,,諭嶺南州縣聽應諸色鄉貢舉詔,諭嶺南州縣聽應諸色鄉貢舉詔,諭嶺南州縣聽應諸色鄉貢舉詔,,,1,1,1,179,142,0,中國漢文\raw\唐朝\諭嶺南州縣聽應諸色鄉貢舉詔\諭嶺南州縣聽應諸色鄉貢舉詔__juan_01.txt,中國漢文\clean\唐朝\諭嶺南州縣聽應諸色鄉貢舉詔\諭嶺南州縣聽應諸色鄉貢舉詔__juan_01.txt
clean,中國漢文,唐朝,諭州縣上佐丞簿詔,,諭州縣上佐丞簿詔,諭州縣上佐丞簿詔,諭州縣上佐丞簿詔,,,1,1,1,172,135,0,中國漢文\raw\唐朝\諭州縣上佐丞簿詔\諭州縣上佐丞簿詔__juan_01.txt,中國漢文\clean\唐朝\諭州縣上佐丞簿詔\諭州縣上佐丞簿詔__juan_01.txt
clean,中國漢文,唐朝,諭懷,,諭懷,諭懷,諭懷,,,1,1,1,128,91,0,中國漢文\raw\唐朝\諭懷\諭懷__juan_01.txt,中國漢文\clean\唐朝\諭懷\諭懷__juan_01.txt
clean,中國漢文,唐朝,諭晉隰慈州檄,,諭晉隰慈州檄,諭晉隰慈州檄,諭晉隰慈州檄,,,1,1,1,827,790,0,中國漢文\raw\唐朝\諭晉隰慈州檄\諭晉隰慈州檄__juan_01.txt,中國漢文\clean\唐朝\諭晉隰慈州檄\諭晉隰慈州檄__juan_01.txt
clean,中國漢文,唐朝,諭普光寺僧眾令,,諭普光寺僧眾令,諭普光寺僧眾令,諭普光寺僧眾令,,,1,1,1,602,565,0,中國漢文\raw\唐朝\諭普光寺僧眾令\諭普光寺僧眾令__juan_01.txt,中國漢文\clean\唐朝\諭普光寺僧眾令\諭普光寺僧眾令__juan_01.txt
clean,中國漢文,唐朝,諭李懷光詔,,諭李懷光詔,諭李懷光詔,諭李懷光詔,,,1,1,1,841,804,0,中國漢文\raw\唐朝\諭李懷光詔\諭李懷光詔__juan_01.txt,中國漢文\clean\唐朝\諭李懷光詔\諭李懷光詔__juan_01.txt
clean,中國漢文,唐朝,諭李襲誌書,,諭李襲誌書,諭李襲誌書,諭李襲誌書,,,1,1,1,198,161,0,中國漢文\raw\唐朝\諭李襲誌書\諭李襲誌書__juan_01.txt,中國漢文\clean\唐朝\諭李襲誌書\諭李襲誌書__juan_01.txt
clean,中國漢文,唐朝,諭梁崇義詔,,諭梁崇義詔,諭梁崇義詔,諭梁崇義詔,,,1,1,1,872,835,0,中國漢文\raw\唐朝\諭梁崇義詔\諭梁崇義詔__juan_01.txt,中國漢文\clean\唐朝\諭梁崇義詔\諭梁崇義詔__juan_01.txt
clean,中國漢文,唐朝,諭業,,諭業,諭業,諭業,,,1,1,1,1219,1181,0,中國漢文\raw\唐朝\諭業\諭業__juan_01.txt,中國漢文\clean\唐朝\諭業\諭業__juan_01.txt
clean,中國漢文,唐朝,諭江陵耆老書,,諭江陵耆老書,諭江陵耆老書,諭江陵耆老書,,,1,1,1,417,380,0,中國漢文\raw\唐朝\諭江陵耆老書\諭江陵耆老書__juan_01.txt,中國漢文\clean\唐朝\諭江陵耆老書\諭江陵耆老書__juan_01.txt
clean,中國漢文,唐朝,諭河南方鎮詔,,諭河南方鎮詔,諭河南方鎮詔,諭河南方鎮詔,,,1,1,1,289,252,0,中國漢文\raw\唐朝\諭河南方鎮詔\諭河南方鎮詔__juan_01.txt,中國漢文\clean\唐朝\諭河南方鎮詔\諭河南方鎮詔__juan_01.txt
clean,中國漢文,唐朝,諭河南河北租米折留本州詔,,諭河南河北租米折留本州詔,諭河南河北租米折留本州詔,諭河南河北租米折留本州詔,,,1,1,1,175,138,0,中國漢文\raw\唐朝\諭河南河北租米折留本州詔\諭河南河北租米折留本州詔__juan_01.txt,中國漢文\clean\唐朝\諭河南河北租米折留本州詔\諭河南河北租米折留本州詔__juan_01.txt
clean,中國漢文,唐朝,諭秦宗權制,,諭秦宗權制,諭秦宗權制,諭秦宗權制,,,1,1,1,737,700,0,中國漢文\raw\唐朝\諭秦宗權制\諭秦宗權制__juan_01.txt,中國漢文\clean\唐朝\諭秦宗權制\諭秦宗權制__juan_01.txt
clean,中國漢文,唐朝,諭蜀敕,,諭蜀敕,諭蜀敕,諭蜀敕,,,1,1,1,374,337,0,中國漢文\raw\唐朝\諭蜀敕\諭蜀敕__juan_01.txt,中國漢文\clean\唐朝\諭蜀敕\諭蜀敕__juan_01.txt
clean,中國漢文,唐朝,諭親友,,諭親友,諭親友,諭親友,,,1,1,1,132,95,0,中國漢文\raw\唐朝\諭親友\諭親友__juan_01.txt,中國漢文\clean\唐朝\諭親友\諭親友__juan_01.txt
clean,中國漢文,唐朝,諭諸道州考察所屬官敕,,諭諸道州考察所屬官敕,諭諸道州考察所屬官敕,諭諸道州考察所屬官敕,,,1,1,1,459,422,0,中國漢文\raw\唐朝\諭諸道州考察所屬官敕\諭諸道州考察所屬官敕__juan_01.txt,中國漢文\clean\唐朝\諭諸道州考察所屬官敕\諭諸道州考察所屬官敕__juan_01.txt
clean,中國漢文,唐朝,諭諸鎮檄文,,諭諸鎮檄文,諭諸鎮檄文,諭諸鎮檄文,,,1,1,1,286,249,0,中國漢文\raw\唐朝\諭諸鎮檄文\諭諸鎮檄文__juan_01.txt,中國漢文\clean\唐朝\諭諸鎮檄文\諭諸鎮檄文__juan_01.txt
clean,中國漢文,唐朝,諭鎮州官吏將士詔,,諭鎮州官吏將士詔,諭鎮州官吏將士詔,諭鎮州官吏將士詔,,,1,1,1,861,824,0,中國漢文\raw\唐朝\諭鎮州官吏將士詔\諭鎮州官吏將士詔__juan_01.txt,中國漢文\clean\唐朝\諭鎮州官吏將士詔\諭鎮州官吏將士詔__juan_01.txt
clean,中國漢文,唐朝,諭高履行手詔,,諭高履行手詔,諭高履行手詔,諭高履行手詔,,,1,1,1,101,64,0,中國漢文\raw\唐朝\諭高履行手詔\諭高履行手詔__juan_01.txt,中國漢文\clean\唐朝\諭高履行手詔\諭高履行手詔__juan_01.txt
clean,中國漢文,唐朝,諱辯,,諱辯,諱辯,諱辯,,,1,1,1,702,665,0,中國漢文\raw\唐朝\諱辯\諱辯__juan_01.txt,中國漢文\clean\唐朝\諱辯\諱辯__juan_01.txt
clean,中國漢文,唐朝,諷山雲,,諷山雲,諷山雲,諷山雲,,,1,1,1,100,63,0,中國漢文\raw\唐朝\諷山雲\諷山雲__juan_01.txt,中國漢文\clean\唐朝\諷山雲\諷山雲__juan_01.txt
clean,中國漢文,唐朝,諷詐,,諷詐,諷詐,諷詐,,,1,1,1,246,209,0,中國漢文\raw\唐朝\諷詐\諷詐__juan_01.txt,中國漢文\clean\唐朝\諷詐\諷詐__juan_01.txt
clean,中國漢文,唐朝,諸使兼御史中丞廳壁記,,諸使兼御史中丞廳壁記,諸使兼御史中丞廳壁記,諸使兼御史中丞廳壁記,,,1,1,1,343,306,0,中國漢文\raw\唐朝\諸使兼御史中丞廳壁記\諸使兼御史中丞廳壁記__juan_01.txt,中國漢文\clean\唐朝\諸使兼御史中丞廳壁記\諸使兼御史中丞廳壁記__juan_01.txt
clean,中國漢文,唐朝,諸使收淄青敘錄將士等授官爵勳制,,諸使收淄青敘錄將士等授官爵勳制,諸使收淄青敘錄將士等授官爵勳制,諸使收淄青敘錄將士等授官爵勳制,,,1,1,1,125,88,0,中國漢文\raw\唐朝\諸使收淄青敘錄將士等授官爵勳制\諸使收淄青敘錄將士等授官爵勳制__juan_01.txt,中國漢文\clean\唐朝\諸使收淄青敘錄將士等授官爵勳制\諸使收淄青敘錄將士等授官爵勳制__juan_01.txt
clean,中國漢文,唐朝,諸元正權禦宣政殿疏,,諸元正權禦宣政殿疏,諸元正權禦宣政殿疏,諸元正權禦宣政殿疏,,,1,1,1,218,181,0,中國漢文\raw\唐朝\諸元正權禦宣政殿疏\諸元正權禦宣政殿疏__juan_01.txt,中國漢文\clean\唐朝\諸元正權禦宣政殿疏\諸元正權禦宣政殿疏__juan_01.txt
clean,中國漢文,唐朝,諸司人吏非考滿不許奏薦敕,,諸司人吏非考滿不許奏薦敕,諸司人吏非考滿不許奏薦敕,諸司人吏非考滿不許奏薦敕,,,1,1,1,237,200,0,中國漢文\raw\唐朝\諸司人吏非考滿不許奏薦敕\諸司人吏非考滿不許奏薦敕__juan_01.txt,中國漢文\clean\唐朝\諸司人吏非考滿不許奏薦敕\諸司人吏非考滿不許奏薦敕__juan_01.txt
clean,中國漢文,唐朝,諸太子廟不合守供祀享疏,,諸太子廟不合守供祀享疏,諸太子廟不合守供祀享疏,諸太子廟不合守供祀享疏,,,1,1,1,277,240,0,中國漢文\raw\唐朝\諸太子廟不合守供祀享疏\諸太子廟不合守供祀享疏__juan_01.txt,中國漢文\clean\唐朝\諸太子廟不合守供祀享疏\諸太子廟不合守供祀享疏__juan_01.txt
clean,中國漢文,唐朝,諸官遊招隱寺,,諸官遊招隱寺,諸官遊招隱寺,諸官遊招隱寺,,,1,1,1,164,127,0,中國漢文\raw\唐朝\諸官遊招隱寺\諸官遊招隱寺__juan_01.txt,中國漢文\clean\唐朝\諸官遊招隱寺\諸官遊招隱寺__juan_01.txt
clean,中國漢文,唐朝,諸將,,諸將,諸將,諸將,,,1,1,1,398,361,0,中國漢文\raw\唐朝\諸將\諸將__juan_01.txt,中國漢文\clean\唐朝\諸將\諸將__juan_01.txt
clean,中國漢文,唐朝,諸州寺度僧詔,,諸州寺度僧詔,諸州寺度僧詔,諸州寺度僧詔,,,1,1,1,167,130,0,中國漢文\raw\唐朝\諸州寺度僧詔\諸州寺度僧詔__juan_01.txt,中國漢文\clean\唐朝\諸州寺度僧詔\諸州寺度僧詔__juan_01.txt
clean,中國漢文,唐朝,諸州府馬數闕額以監牧馬充敕,,諸州府馬數闕額以監牧馬充敕,諸州府馬數闕額以監牧馬充敕,諸州府馬數闕額以監牧馬充敕,,,1,1,1,122,85,0,中國漢文\raw\唐朝\諸州府馬數闕額以監牧馬充敕\諸州府馬數闕額以監牧馬充敕__juan_01.txt,中國漢文\clean\唐朝\諸州府馬數闕額以監牧馬充敕\諸州府馬數闕額以監牧馬充敕__juan_01.txt
clean,中國漢文,唐朝,諸州貢舉悉有保明及其簡試蕪濫極多若不量殿舉主或恐奸源漸盛並仰折中處分,,諸州貢舉悉有保明及其簡試蕪濫極多若不量殿舉主或恐奸源漸盛並仰折中處分,諸州貢舉悉有保明及其簡試蕪濫極多若不量殿舉主或恐奸源漸盛並仰折中處分,諸州貢舉悉有保明及其簡試蕪濫極多若不量殿舉主或恐奸源漸盛並仰折中處分,,,1,1,1,224,187,0,中國漢文\raw\唐朝\諸州貢舉悉有保明及其簡試蕪濫極多若不量殿舉主或恐奸源漸盛並仰折中處分\諸州貢舉悉有保明及其簡試蕪濫極多若不量殿舉主或恐奸源漸盛並仰折中處分__juan_01.txt,中國漢文\clean\唐朝\諸州貢舉悉有保明及其簡試蕪濫極多若不量殿舉主或恐奸源漸盛並仰折中處分\諸州貢舉悉有保明及其簡試蕪濫極多若不量殿舉主或恐奸源漸盛並仰折中處分__juan_01.txt
clean,中國漢文,唐朝,諸王善惡錄序,,諸王善惡錄序,諸王善惡錄序,諸王善惡錄序,,,1,1,1,711,674,0,中國漢文\raw\唐朝\諸王善惡錄序\諸王善惡錄序__juan_01.txt,中國漢文\clean\唐朝\諸王善惡錄序\諸王善惡錄序__juan_01.txt
clean,中國漢文,唐朝,諸王實封制,,諸王實封制,諸王實封制,諸王實封制,,,1,1,1,218,181,0,中國漢文\raw\唐朝\諸王實封制\諸王實封制__juan_01.txt,中國漢文\clean\唐朝\諸王實封制\諸王實封制__juan_01.txt
clean,中國漢文,唐朝,諸王男等加封邑制,,諸王男等加封邑制,諸王男等加封邑制,諸王男等加封邑制,,,1,1,1,185,148,0,中國漢文\raw\唐朝\諸王男等加封邑制\諸王男等加封邑制__juan_01.txt,中國漢文\clean\唐朝\諸王男等加封邑制\諸王男等加封邑制__juan_01.txt
clean,中國漢文,唐朝,諸王納妃公主下降不合於宮殿門行揖讓禮疏,,諸王納妃公主下降不合於宮殿門行揖讓禮疏,諸王納妃公主下降不合於宮殿門行揖讓禮疏,諸王納妃公主下降不合於宮殿門行揖讓禮疏,,,1,1,1,351,314,0,中國漢文\raw\唐朝\諸王納妃公主下降不合於宮殿門行揖讓禮疏\諸王納妃公主下降不合於宮殿門行揖讓禮疏__juan_01.txt,中國漢文\clean\唐朝\諸王納妃公主下降不合於宮殿門行揖讓禮疏\諸王納妃公主下降不合於宮殿門行揖讓禮疏__juan_01.txt
clean,中國漢文,唐朝,諸經要集序,,諸經要集序,諸經要集序,諸經要集序,,,1,1,1,501,464,0,中國漢文\raw\唐朝\諸經要集序\諸經要集序__juan_01.txt,中國漢文\clean\唐朝\諸經要集序\諸經要集序__juan_01.txt
clean,中國漢文,唐朝,諸葛亮高熲為相公直論,,諸葛亮高熲為相公直論,諸葛亮高熲為相公直論,諸葛亮高熲為相公直論,,,1,1,1,280,243,0,中國漢文\raw\唐朝\諸葛亮高熲為相公直論\諸葛亮高熲為相公直論__juan_01.txt,中國漢文\clean\唐朝\諸葛亮高熲為相公直論\諸葛亮高熲為相公直論__juan_01.txt
clean,中國漢文,唐朝,諸葛武侯廟古柏文,,諸葛武侯廟古柏文,諸葛武侯廟古柏文,諸葛武侯廟古柏文,,,1,1,1,238,201,0,中國漢文\raw\唐朝\諸葛武侯廟古柏文\諸葛武侯廟古柏文__juan_01.txt,中國漢文\clean\唐朝\諸葛武侯廟古柏文\諸葛武侯廟古柏文__juan_01.txt
clean,中國漢文,唐朝,諸葛武侯廟碑銘,,諸葛武侯廟碑銘,諸葛武侯廟碑銘,諸葛武侯廟碑銘,,,1,1,1,1206,1169,0,中國漢文\raw\唐朝\諸葛武侯廟碑銘\諸葛武侯廟碑銘__juan_01.txt,中國漢文\clean\唐朝\諸葛武侯廟碑銘\諸葛武侯廟碑銘__juan_01.txt
clean,中國漢文,唐朝,諸葛武侯廟記,,諸葛武侯廟記,諸葛武侯廟記,諸葛武侯廟記,,,1,1,1,691,654,0,中國漢文\raw\唐朝\諸葛武侯廟記\諸葛武侯廟記__juan_01.txt,中國漢文\clean\唐朝\諸葛武侯廟記\諸葛武侯廟記__juan_01.txt
clean,中國漢文,唐朝,諸衛隊仗緋色幡改赤黃色詔,,諸衛隊仗緋色幡改赤黃色詔,諸衛隊仗緋色幡改赤黃色詔,諸衛隊仗緋色幡改赤黃色詔,,,1,1,1,286,249,0,中國漢文\raw\唐朝\諸衛隊仗緋色幡改赤黃色詔\諸衛隊仗緋色幡改赤黃色詔__juan_01.txt,中國漢文\clean\唐朝\諸衛隊仗緋色幡改赤黃色詔\諸衛隊仗緋色幡改赤黃色詔__juan_01.txt
clean,中國漢文,唐朝,諸道軍將等授官制,,諸道軍將等授官制,諸道軍將等授官制,諸道軍將等授官制,,,1,1,1,158,121,0,中國漢文\raw\唐朝\諸道軍將等授官制\諸道軍將等授官制__juan_01.txt,中國漢文\clean\唐朝\諸道軍將等授官制\諸道軍將等授官制__juan_01.txt
clean,中國漢文,唐朝,諾皋記序,,諾皋記序,諾皋記序,諾皋記序,,,1,1,1,278,241,0,中國漢文\raw\唐朝\諾皋記序\諾皋記序__juan_01.txt,中國漢文\clean\唐朝\諾皋記序\諾皋記序__juan_01.txt
clean,中國漢文,唐朝,謀議論,,謀議論,謀議論,謀議論,,,1,1,1,425,388,0,中國漢文\raw\唐朝\謀議論\謀議論__juan_01.txt,中國漢文\clean\唐朝\謀議論\謀議論__juan_01.txt
clean,中國漢文,唐朝,謁三閭廟,,謁三閭廟,謁三閭廟,謁三閭廟,,,1,1,1,116,79,0,中國漢文\raw\唐朝\謁三閭廟\謁三閭廟__juan_01.txt,中國漢文\clean\唐朝\謁三閭廟\謁三閭廟__juan_01.txt
clean,中國漢文,唐朝,謁二妃廟,,謁二妃廟,謁二妃廟,謁二妃廟,,,1,1,1,92,55,0,中國漢文\raw\唐朝\謁二妃廟\謁二妃廟__juan_01.txt,中國漢文\clean\唐朝\謁二妃廟\謁二妃廟__juan_01.txt
clean,中國漢文,唐朝,謁升仙太子廟詩題後,,謁升仙太子廟詩題後,謁升仙太子廟詩題後,謁升仙太子廟詩題後,,,1,1,1,233,196,0,中國漢文\raw\唐朝\謁升仙太子廟詩題後\謁升仙太子廟詩題後__juan_01.txt,中國漢文\clean\唐朝\謁升仙太子廟詩題後\謁升仙太子廟詩題後__juan_01.txt
clean,中國漢文,唐朝,謁堯帝廟,,謁堯帝廟,謁堯帝廟,謁堯帝廟,,,1,1,1,132,95,0,中國漢文\raw\唐朝\謁堯帝廟\謁堯帝廟__juan_01.txt,中國漢文\clean\唐朝\謁堯帝廟\謁堯帝廟__juan_01.txt
clean,中國漢文,唐朝,謁大慈恩寺,,謁大慈恩寺,謁大慈恩寺,謁大慈恩寺,,,1,1,1,116,79,0,中國漢文\raw\唐朝\謁大慈恩寺\謁大慈恩寺__juan_01.txt,中國漢文\clean\唐朝\謁大慈恩寺\謁大慈恩寺__juan_01.txt
clean,中國漢文,唐朝,謁太廟陳謝文,,謁太廟陳謝文,謁太廟陳謝文,謁太廟陳謝文,,,1,1,1,160,123,0,中國漢文\raw\唐朝\謁太廟陳謝文\謁太廟陳謝文__juan_01.txt,中國漢文\clean\唐朝\謁太廟陳謝文\謁太廟陳謝文__juan_01.txt
clean,中國漢文,唐朝,謁夫子廟文,,謁夫子廟文,謁夫子廟文,謁夫子廟文,,,1,1,1,747,710,0,中國漢文\raw\唐朝\謁夫子廟文\謁夫子廟文__juan_01.txt,中國漢文\clean\唐朝\謁夫子廟文\謁夫子廟文__juan_01.txt
clean,中國漢文,唐朝,謁少室李渤題名,,謁少室李渤題名,謁少室李渤題名,謁少室李渤題名,,,1,1,1,83,46,0,中國漢文\raw\唐朝\謁少室李渤題名\謁少室李渤題名__juan_01.txt,中國漢文\clean\唐朝\謁少室李渤題名\謁少室李渤題名__juan_01.txt
clean,中國漢文,唐朝,謁山,,謁山,謁山,謁山,,,1,1,1,100,63,0,中國漢文\raw\唐朝\謁山\謁山__juan_01.txt,中國漢文\clean\唐朝\謁山\謁山__juan_01.txt
clean,中國漢文,唐朝,謁嶽廟文,,謁嶽廟文,謁嶽廟文,謁嶽廟文,,,1,1,1,310,273,0,中國漢文\raw\唐朝\謁嶽廟文\謁嶽廟文__juan_01.txt,中國漢文\clean\唐朝\謁嶽廟文\謁嶽廟文__juan_01.txt
clean,中國漢文,唐朝,謁并州大興國寺詩,,謁并州大興國寺詩,謁并州大興國寺詩,謁并州大興國寺詩,,,1,1,1,128,91,0,中國漢文\raw\唐朝\謁并州大興國寺詩\謁并州大興國寺詩__juan_01.txt,中國漢文\clean\唐朝\謁并州大興國寺詩\謁并州大興國寺詩__juan_01.txt
clean,中國漢文,唐朝,謁張果先生,,謁張果先生,謁張果先生,謁張果先生,,,1,1,1,308,271,0,中國漢文\raw\唐朝\謁張果先生\謁張果先生__juan_01.txt,中國漢文\clean\唐朝\謁張果先生\謁張果先生__juan_01.txt
clean,中國漢文,唐朝,謁慈恩寺題奘法師房,,謁慈恩寺題奘法師房,謁慈恩寺題奘法師房,謁慈恩寺題奘法師房,,,1,1,1,118,81,0,中國漢文\raw\唐朝\謁慈恩寺題奘法師房\謁慈恩寺題奘法師房__juan_01.txt,中國漢文\clean\唐朝\謁慈恩寺題奘法師房\謁慈恩寺題奘法師房__juan_01.txt
clean,中國漢文,唐朝,謁漢世祖廟,,謁漢世祖廟,謁漢世祖廟,謁漢世祖廟,,,1,1,1,260,223,0,中國漢文\raw\唐朝\謁漢世祖廟\謁漢世祖廟__juan_01.txt,中國漢文\clean\唐朝\謁漢世祖廟\謁漢世祖廟__juan_01.txt
clean,中國漢文,唐朝,謁漢高廟,,謁漢高廟,謁漢高廟,謁漢高廟,,,1,1,1,212,175,0,中國漢文\raw\唐朝\謁漢高廟\謁漢高廟__juan_01.txt,中國漢文\clean\唐朝\謁漢高廟\謁漢高廟__juan_01.txt
clean,中國漢文,唐朝,謁焦鍊師,,謁焦鍊師,謁焦鍊師,謁焦鍊師,,,1,1,1,116,79,0,中國漢文\raw\唐朝\謁焦鍊師\謁焦鍊師__juan_01.txt,中國漢文\clean\唐朝\謁焦鍊師\謁焦鍊師__juan_01.txt
clean,中國漢文,唐朝,謁璿上人,,謁璿上人,謁璿上人,謁璿上人,,,1,1,1,188,151,0,中國漢文\raw\唐朝\謁璿上人\謁璿上人__juan_01.txt,中國漢文\clean\唐朝\謁璿上人\謁璿上人__juan_01.txt
clean,中國漢文,唐朝,謁禹廟 (宋之問),,謁禹廟 (宋之問),謁禹廟 (宋之問),謁禹廟 (宋之問),,,1,1,1,308,271,0,中國漢文\raw\唐朝\謁禹廟 (宋之問)\謁禹廟 (宋之問)__juan_01.txt,中國漢文\clean\唐朝\謁禹廟 (宋之問)\謁禹廟 (宋之問)__juan_01.txt
clean,中國漢文,唐朝,謁禹廟 (徐浩),,謁禹廟 (徐浩),謁禹廟 (徐浩),謁禹廟 (徐浩),,,1,1,1,308,271,0,中國漢文\raw\唐朝\謁禹廟 (徐浩)\謁禹廟 (徐浩)__juan_01.txt,中國漢文\clean\唐朝\謁禹廟 (徐浩)\謁禹廟 (徐浩)__juan_01.txt
clean,中國漢文,唐朝,謁老君廟,,謁老君廟,謁老君廟,謁老君廟,,,1,1,1,116,79,0,中國漢文\raw\唐朝\謁老君廟\謁老君廟__juan_01.txt,中國漢文\clean\唐朝\謁老君廟\謁老君廟__juan_01.txt
clean,中國漢文,唐朝,謁舜廟文,,謁舜廟文,謁舜廟文,謁舜廟文,,,1,1,1,451,414,0,中國漢文\raw\唐朝\謁舜廟文\謁舜廟文__juan_01.txt,中國漢文\clean\唐朝\謁舜廟文\謁舜廟文__juan_01.txt
clean,中國漢文,唐朝,謁華山嶽廟賦,,謁華山嶽廟賦,謁華山嶽廟賦,謁華山嶽廟賦,,,1,1,1,393,356,0,中國漢文\raw\唐朝\謁華山嶽廟賦\謁華山嶽廟賦__juan_01.txt,中國漢文\clean\唐朝\謁華山嶽廟賦\謁華山嶽廟賦__juan_01.txt
clean,中國漢文,唐朝,謁衡嶽廟遂宿嶽寺題門樓,,謁衡嶽廟遂宿嶽寺題門樓,謁衡嶽廟遂宿嶽寺題門樓,謁衡嶽廟遂宿嶽寺題門樓,,,1,1,1,373,289,0,中國漢文\raw\唐朝\謁衡嶽廟遂宿嶽寺題門樓\謁衡嶽廟遂宿嶽寺題門樓__juan_01.txt,中國漢文\clean\唐朝\謁衡嶽廟遂宿嶽寺題門樓\謁衡嶽廟遂宿嶽寺題門樓__juan_01.txt
clean,中國漢文,唐朝,謁許由廟,,謁許由廟,謁許由廟,謁許由廟,,,1,1,1,132,95,0,中國漢文\raw\唐朝\謁許由廟\謁許由廟__juan_01.txt,中國漢文\clean\唐朝\謁許由廟\謁許由廟__juan_01.txt
clean,中國漢文,唐朝,謁諸葛武侯廟,,謁諸葛武侯廟,謁諸葛武侯廟,謁諸葛武侯廟,,,1,1,1,132,95,0,中國漢文\raw\唐朝\謁諸葛武侯廟\謁諸葛武侯廟__juan_01.txt,中國漢文\clean\唐朝\謁諸葛武侯廟\謁諸葛武侯廟__juan_01.txt
clean,中國漢文,唐朝,謁金門 (春滿院),,謁金門 (春滿院),謁金門 (春滿院),謁金門 (春滿院),,,1,1,1,121,84,0,中國漢文\raw\唐朝\謁金門 (春滿院)\謁金門 (春滿院)__juan_01.txt,中國漢文\clean\唐朝\謁金門 (春滿院)\謁金門 (春滿院)__juan_01.txt
clean,中國漢文,唐朝,謁金門 (春漏促),,謁金門 (春漏促),謁金門 (春漏促),謁金門 (春漏促),,,1,1,1,121,84,0,中國漢文\raw\唐朝\謁金門 (春漏促)\謁金門 (春漏促)__juan_01.txt,中國漢文\clean\唐朝\謁金門 (春漏促)\謁金門 (春漏促)__juan_01.txt
clean,中國漢文,唐朝,謁金門 (空相憶),,謁金門 (空相憶),謁金門 (空相憶),謁金門 (空相憶),,,1,1,1,121,84,0,中國漢文\raw\唐朝\謁金門 (空相憶)\謁金門 (空相憶)__juan_01.txt,中國漢文\clean\唐朝\謁金門 (空相憶)\謁金門 (空相憶)__juan_01.txt
clean,中國漢文,唐朝,謁陵大赦文,,謁陵大赦文,謁陵大赦文,謁陵大赦文,,,1,1,1,1260,1223,0,中國漢文\raw\唐朝\謁陵大赦文\謁陵大赦文__juan_01.txt,中國漢文\clean\唐朝\謁陵大赦文\謁陵大赦文__juan_01.txt
